0,Polynomial Logistic Regression,0.30597609561752986,0.7904330895345615,0.8942447790189413,0.33829223558182187,0.7939493933185766,0.9014268366727383
1,kNN,0.35078178110129166,0.7246458373350212,0.8840456532297232,0.5032807235325413,0.928035048175977,0.9149666059502125
2,Decision Tree Random Forest,0.48462783171521034,0.7993505393507379,0.8453132588635259,0.5029448885149348,0.8561423280922765,0.8565270188221008
3,LightGBM Randomized Search,0.039735099337748346,0.571150505738833,0.9476250677262055,0.4566010211524435,0.9899581707783486,0.9663580943779634
4,Hyperopt Bayesian Optimization,0.046052631578947366,0.562822851111022,0.9476250677262055,0.4144144144144144,0.983728614514658,0.9647776021675322
